MUD histograms for run 5130 from M15 in 2021
file /data/M15/2021/005130.msr
Bins 1 through 100000000
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
2, 0, 0, 0, 
675, 2, 0, 0, 
303, 882, 9, 85, 
13, 141, 240, 185, 
9, 7, 6, 4, 
7, 0, 0, 0, 
8, 3, 0, 0, 
10, 5, 2, 2, 
15, 12, 2, 1, 
11, 11, 5, 1, 
12, 9, 0, 3, 
6, 8, 4, 2, 
10, 7, 3, 1, 
6, 12, 3, 1, 
10, 5, 0, 1, 
9, 9, 6, 3, 
14, 12, 1, 8, 
8, 9, 3, 4, 
12, 7, 2, 7, 
12, 16, 1, 4, 
11, 9, 1, 1, 
10, 5, 4, 2, 
8, 10, 3, 1, 
7, 11, 0, 4, 
4, 8, 2, 3, 
13, 8, 2, 1, 
11, 13, 1, 2, 
9, 4, 6, 0, 
10, 10, 2, 5, 
11, 12, 2, 2, 
12, 7, 2, 1, 
17, 8, 4, 4, 
11, 15, 3, 3, 
9, 13, 3, 3, 
12, 8, 2, 1, 
11, 12, 2, 3, 
9, 13, 5, 2, 
13, 8, 2, 2, 
10, 7, 4, 5, 
11, 10, 5, 1, 
11, 7, 2, 2, 
6, 14, 1, 3, 
9, 6, 1, 3, 
9, 8, 2, 1, 
15, 13, 2, 0, 
9, 7, 5, 2, 
8, 9, 2, 0, 
7, 10, 2, 1, 
9, 8, 5, 5, 
12, 6, 4, 2, 
9, 7, 2, 0, 
16, 5, 3, 3, 
11, 7, 1, 1, 
