MUD histograms for run 5811 from M15 in 2020
file /data/M15/2020/005811.msr
Bins 1 through 10000000
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
178, 0, 0, 0, 
1236, 614, 9, 94, 
24, 375, 450, 409, 
4, 10, 24, 5, 
3, 4, 3, 1, 
11, 4, 0, 1, 
24, 4, 2, 0, 
23, 14, 2, 0, 
23, 11, 5, 6, 
18, 17, 4, 2, 
19, 12, 3, 2, 
22, 26, 7, 2, 
32, 18, 5, 1, 
24, 16, 8, 3, 
24, 20, 4, 6, 
19, 15, 9, 5, 
15, 18, 6, 3, 
18, 12, 1, 4, 
14, 17, 1, 7, 
21, 15, 5, 9, 
21, 15, 2, 5, 
20, 10, 7, 5, 
27, 16, 7, 2, 
25, 17, 6, 6, 
25, 17, 3, 6, 
19, 18, 5, 7, 
17, 13, 9, 5, 
27, 8, 8, 4, 
16, 11, 7, 4, 
24, 11, 6, 9, 
17, 13, 3, 4, 
25, 15, 3, 2, 
22, 16, 5, 6, 
22, 7, 4, 4, 
22, 12, 4, 6, 
27, 14, 7, 7, 
25, 20, 5, 4, 
21, 16, 7, 7, 
19, 18, 7, 4, 
25, 14, 2, 6, 
27, 14, 3, 1, 
19, 19, 4, 3, 
30, 12, 3, 7, 
28, 11, 5, 2, 
18, 9, 3, 4, 
21, 11, 9, 5, 
17, 14, 3, 2, 
19, 12, 3, 3, 
20, 13, 3, 7, 
24, 14, 1, 8, 
17, 14, 3, 5, 
15, 19, 7, 5, 
