MUD histograms for run 5151 from M15 in 2021
file /data/M15/2021/005151.msr
Bins 1 through 10000000
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
1, 0, 0, 0, 
1127, 7, 0, 0, 
376, 1106, 11, 162, 
9, 100, 310, 259, 
13, 13, 4, 5, 
14, 7, 0, 0, 
12, 10, 2, 1, 
19, 4, 2, 0, 
15, 8, 2, 1, 
29, 9, 7, 8, 
15, 10, 4, 2, 
15, 11, 3, 4, 
11, 21, 7, 5, 
12, 10, 4, 2, 
25, 10, 4, 3, 
20, 10, 5, 2, 
10, 9, 5, 0, 
16, 10, 5, 3, 
13, 9, 0, 4, 
18, 9, 3, 6, 
15, 6, 5, 4, 
19, 9, 3, 3, 
13, 11, 4, 3, 
20, 9, 2, 2, 
18, 7, 10, 4, 
20, 8, 4, 3, 
9, 5, 3, 3, 
26, 13, 3, 1, 
12, 9, 1, 7, 
12, 11, 8, 4, 
21, 10, 2, 1, 
19, 7, 3, 1, 
13, 7, 5, 1, 
16, 9, 2, 2, 
17, 4, 0, 2, 
20, 18, 4, 4, 
16, 12, 2, 5, 
17, 9, 5, 5, 
26, 13, 4, 4, 
14, 8, 4, 2, 
20, 15, 0, 3, 
15, 5, 6, 2, 
19, 6, 2, 2, 
18, 10, 2, 3, 
15, 14, 4, 2, 
13, 11, 4, 3, 
14, 14, 6, 0, 
17, 15, 6, 5, 
15, 8, 0, 2, 
19, 5, 0, 2, 
21, 8, 3, 3, 
13, 14, 6, 2, 
17, 14, 6, 3, 
